author_id,author_name,author_page_url,birthplace,book_average_rating,book_fullurl,book_id,book_title,genre_1,genre_2,pages,year_publication,fiction_nonfiction,genre_number
7956,Mary Roach ,/author/show/7956.Mary_Roach,USA and Canada,3.84,https://www.goodreads.com/book/show/5981308-bonk,5981308,       Bonk: The Curious Coupling of Science and Sex ,Science,Science,319,2008,Nonfiction,7
925098,Jennifer Storm ,/author/show/925098.Jennifer_Storm,Unknown,3.72,https://www.goodreads.com/book/show/2034321.Blackout_Girl,2034321,       Blackout Girl: Growing Up and Drying Out in America ,Biography & Autobiography,Nonfiction,280,2008,Nonfiction,2
3275,Jeannette Walls ,/author/show/3275.Jeannette_Walls,USA and Canada,4.26,https://www.goodreads.com/book/show/7445.The_Glass_Castle,7445,       The Glass Castle ,Biography & Autobiography,Autobiography,288,2005,Nonfiction,2
11679,Elizabeth Gilbert ,/author/show/11679.Elizabeth_Gilbert,USA and Canada,3.53,https://www.goodreads.com/book/show/19501.Eat_Pray_Love,19501,"       Eat, Pray, Love ",Biography & Autobiography,Autobiography,334,2006,Nonfiction,2
3720,Anne Frank ,/author/show/3720.Anne_Frank,Europe,4.12,https://www.goodreads.com/book/show/48855.The_Diary_of_a_Young_Girl,48855,       The Diary of a Young Girl ,Biography & Autobiography,Classics,304,1947,Nonfiction,2
58918,Helene Hanff ,/author/show/58918.Helene_Hanff,USA and Canada,4.19,https://www.goodreads.com/book/show/368916.84_Charing_Cross_Road,368916,"       84, Charing Cross Road ",Writing,Writing,97,1970,Nonfiction,10
8644,Sylvia Nasar ,/author/show/8644.Sylvia_Nasar,Europe,4.12,https://www.goodreads.com/book/show/13912.A_Beautiful_Mind,13912,       A Beautiful Mind ,Biography & Autobiography,Nonfiction,461,1998,Nonfiction,2
102203,Corrie ten Boom ,/author/show/102203.Corrie_ten_Boom,Europe,4.41,https://www.goodreads.com/book/show/561909.The_Hiding_Place,561909,       The Hiding Place: The Triumphant True Story of Corrie Ten Boom ,Biography & Autobiography,Biography,242,1971,Nonfiction,2
30913,Laura Hillenbrand ,/author/show/30913.Laura_Hillenbrand,USA and Canada,4.38,https://www.goodreads.com/book/show/8664353-unbroken,8664353,"       Unbroken: A World War II Story of Survival, Resilience and Redemption ",History,History,473,2010,Nonfiction,5
179790,Gwen Cooper ,/author/show/179790.Gwen_Cooper,USA and Canada,4.19,https://www.goodreads.com/book/show/6261477-homer-s-odyssey,6261477,       Homer's Odyssey ,Animals,Animals,287,2009,Nonfiction,1
1258608,Eva Saulitis ,/author/show/1258608.Eva_Saulitis,Unknown,4.21,https://www.goodreads.com/book/show/13642241-into-great-silence,13642241,       Into Great Silence: A Memoir of Discovery and Loss among Vanishing Orcas ,Biography & Autobiography,Autobiography,272,2013,Nonfiction,2
132350,Joy Adamson ,/author/show/132350.Joy_Adamson,Europe,4.17,https://www.goodreads.com/book/show/758153.Born_Free,758153,       Born Free: A Lioness of Two Worlds ,Animals,Animals,224,1960,Nonfiction,1
238,Joan Didion ,/author/show/238.Joan_Didion,USA and Canada,3.88,https://www.goodreads.com/book/show/7815.The_Year_of_Magical_Thinking,7815,       The Year of Magical Thinking ,Biography & Autobiography,Autobiography,227,2005,Nonfiction,2
5571,Lynne Truss ,/author/show/5571.Lynne_Truss,Europe,3.87,https://www.goodreads.com/book/show/8600.Eats_Shoots_Leaves,8600,"       Eats, Shoots & Leaves: The Zero Tolerance Approach to Punctuation ",Writing,Language,209,2003,Nonfiction,10
29655,Rhonda Byrne ,/author/show/29655.Rhonda_Byrne,Oceania,3.65,https://www.goodreads.com/book/show/52529.The_Secret,52529,       The Secret ,Self Help,Nonfiction,199,2006,Nonfiction,8
4370,Elizabeth Wurtzel ,/author/show/4370.Elizabeth_Wurtzel,USA and Canada,3.59,https://www.goodreads.com/book/show/227603.Prozac_Nation,227603,       Prozac Nation ,Biography & Autobiography,Autobiography,368,1994,Nonfiction,2
8546,Julie Powell ,/author/show/8546.Julie_Powell,USA and Canada,3.7,https://www.goodreads.com/book/show/13747.Julie_and_Julia,13747,"       Julie and Julia: 365 Days, 524 Recipes, 1 Tiny Apartment Kitchen ",Biography & Autobiography,Autobiography,310,2005,Nonfiction,2
4376,Susanna Kaysen ,/author/show/4376.Susanna_Kaysen,USA and Canada,3.9,https://www.goodreads.com/book/show/68783.Girl_Interrupted,68783,"       Girl, Interrupted ",Biography & Autobiography,Autobiography,169,1993,Nonfiction,2
7064545,Malala Yousafzai ,/author/show/7064545.Malala_Yousafzai,Asia,4.1,https://www.goodreads.com/book/show/17851885-i-am-malala,17851885,       I Am Malala: The Story of the Girl Who Stood Up for Education and Was Shot by the Taliban ,Biography & Autobiography,Biography,327,2012,Nonfiction,2
2940640,Rebecca Skloot ,/author/show/2940640.Rebecca_Skloot,USA and Canada,4.05,https://www.goodreads.com/book/show/6493208-the-immortal-life-of-henrietta-lacks,6493208,       The Immortal Life of Henrietta Lacks ,Science,Science,370,2010,Nonfiction,7
7275,Helen Keller ,/author/show/7275.Helen_Keller,USA and Canada,4.08,https://www.goodreads.com/book/show/821611.The_Story_of_My_Life,821611,       The Story of My Life ,Biography & Autobiography,Biography,240,1902,Nonfiction,2
5272674,Jenny  Lawson ,/author/show/5272674.Jenny_Lawson,Unknown,3.9,https://www.goodreads.com/book/show/12868761-let-s-pretend-this-never-happened,12868761,       Let's Pretend This Never Happened: A Mostly True Memoir ,Biography & Autobiography,Autobiography,318,2012,Nonfiction,2
155717,Cheryl Strayed ,/author/show/155717.Cheryl_Strayed,USA and Canada,3.98,https://www.goodreads.com/book/show/12262741-wild,12262741,       Wild: From Lost to Found on the Pacific Crest Trail ,Biography & Autobiography,Autobiography,315,2012,Nonfiction,2
4826,Frances Mayes ,/author/show/4826.Frances_Mayes,USA and Canada,3.75,https://www.goodreads.com/book/show/480479.Under_the_Tuscan_Sun,480479,       Under the Tuscan Sun ,Travel,Nonfiction,304,1996,Nonfiction,9
2122,Sarah Vowell ,/author/show/2122.Sarah_Vowell,USA and Canada,3.98,https://www.goodreads.com/book/show/3110.Assassination_Vacation,3110,       Assassination Vacation ,History,History,258,2005,Nonfiction,5
17765,Iris Chang ,/author/show/17765.Iris_Chang,USA and Canada,4.11,https://www.goodreads.com/book/show/95784.The_Rape_of_Nanking,95784,       The Rape of Nanking ,History,Nonfiction,290,1997,Nonfiction,5
3277,Dava Sobel ,/author/show/3277.Dava_Sobel,USA and Canada,3.96,https://www.goodreads.com/book/show/4806.Longitude,4806,       Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time ,History,Nonfiction,192,1995,Nonfiction,5
7113,Anne Lamott ,/author/show/7113.Anne_Lamott,USA and Canada,4.23,https://www.goodreads.com/book/show/12543.Bird_by_Bird,12543,       Bird by Bird: Some Instructions on Writing and Life ,Writing,Nonfiction,237,1994,Nonfiction,10
785914,Barbara Demick ,/author/show/785914.Barbara_Demick,USA and Canada,4.43,https://www.goodreads.com/book/show/40604846-nothing-to-envy,40604846,       Nothing to Envy: Ordinary Lives in North Korea ,History,History,316,2009,Nonfiction,5
15332,Rachel Carson ,/author/show/15332.Rachel_Carson,USA and Canada,3.96,https://www.goodreads.com/book/show/27333.Silent_Spring,27333,       Silent Spring ,Science,Science,378,1962,Nonfiction,7
251495,Barbara Walters ,/author/show/251495.Barbara_Walters,USA and Canada,3.68,https://www.goodreads.com/book/show/2847470-audition,2847470,       Audition: A Memoir ,Biography & Autobiography,Nonfiction,613,2008,Nonfiction,2
2778471,Hillary Rodham Clinton ,/author/show/2778471.Hillary_Rodham_Clinton,USA and Canada,3.76,https://www.goodreads.com/book/show/56073.Living_History,56073,       Living History ,Biography & Autobiography,Biography,567,2003,Nonfiction,2
361715,Michelle Malkin ,/author/show/361715.Michelle_Malkin,USA and Canada,3.98,https://www.goodreads.com/book/show/6508023-culture-of-corruption,6508023,"       Culture of Corruption: Obama and His Team of Tax Cheats, Crooks, and Cronies ",History,Politics,376,2009,Nonfiction,5
4852,Jenna Jameson ,/author/show/4852.Jenna_Jameson,USA and Canada,3.75,https://www.goodreads.com/book/show/7252.How_to_Make_Love_Like_a_Porn_Star,7252,       How to Make Love Like a Porn Star: A Cautionary Tale ,Biography & Autobiography,Biography,592,2004,Nonfiction,2
4631645,Bristol Palin ,/author/show/4631645.Bristol_Palin,USA and Canada,3.52,https://www.goodreads.com/book/show/10409559-not-afraid-of-life,10409559,       Not Afraid of Life: My Journey So Far ,Biography & Autobiography,Autobiography,272,2011,Nonfiction,2
1853305,Mary Wollstonecraft ,/author/show/1853305.Mary_Wollstonecraft,Europe,3.91,https://www.goodreads.com/book/show/224387.A_Vindication_of_the_Rights_of_Woman,224387,       A Vindication of the Rights of Woman ,Feminism,Nonfiction,269,1792,Nonfiction,3
21798,Betty Friedan ,/author/show/21798.Betty_Friedan,USA and Canada,3.87,https://www.goodreads.com/book/show/17573685-the-feminine-mystique,17573685,       The Feminine Mystique ,Feminism,Nonfiction,592,1963,Nonfiction,3
5548,Simone de Beauvoir ,/author/show/5548.Simone_de_Beauvoir,Europe,4.12,https://www.goodreads.com/book/show/457264.The_Second_Sex,457264,       The Second Sex ,Feminism,Nonfiction,746,1949,Nonfiction,3
7391697,Sarah Jane Butfield ,/author/show/7391697.Sarah_Jane_Butfield,Europe,3.77,https://www.goodreads.com/book/show/18960012-glass-half-full,18960012,       Glass Half Full ,Biography & Autobiography,Autobiography,196,2013,Nonfiction,2
57229,Lucy Grealy ,/author/show/57229.Lucy_Grealy,Europe,3.97,https://www.goodreads.com/book/show/534255.Autobiography_of_a_Face,534255,       Autobiography of a Face ,Biography & Autobiography,Nonfiction,256,1994,Nonfiction,2
3028,Loung Ung ,/author/show/3028.Loung_Ung,Asia,4.33,https://www.goodreads.com/book/show/4373.First_They_Killed_My_Father,4373,       First They Killed My Father: A Daughter of Cambodia Remembers ,Biography & Autobiography,Autobiography,238,2000,Nonfiction,2
13900,Alexandra Fuller ,/author/show/13900.Alexandra_Fuller,Europe,3.96,https://www.goodreads.com/book/show/24687.Don_t_Let_s_Go_to_the_Dogs_Tonight,24687,       Don't Let's Go to the Dogs Tonight: An African Childhood ,Biography & Autobiography,Nonfiction,315,2001,Nonfiction,2
114656,Cupcake Brown ,/author/show/114656.Cupcake_Brown,Unknown,4.17,https://www.goodreads.com/book/show/196764.A_Piece_of_Cake,196764,       A Piece of Cake ,Biography & Autobiography,Autobiography,472,2006,Nonfiction,2
8865,Mary Karr ,/author/show/8865.Mary_Karr,USA and Canada,3.93,https://www.goodreads.com/book/show/14241.The_Liars_Club,14241,       The Liars' Club ,Biography & Autobiography,Nonfiction,320,1995,Nonfiction,2
427437,Carolyn Jessop ,/author/show/427437.Carolyn_Jessop,USA and Canada,3.97,https://www.goodreads.com/book/show/818811.Escape,818811,       Escape ,Biography & Autobiography,Autobiography,413,2007,Nonfiction,2
1054,Beryl Markham ,/author/show/1054.Beryl_Markham,Europe,4.19,https://www.goodreads.com/book/show/1624.West_with_the_Night,1624,       West with the Night ,Biography & Autobiography,Autobiography,294,1942,Nonfiction,2
6582,Antonia Fraser ,/author/show/6582.Antonia_Fraser,Europe,3.92,https://www.goodreads.com/book/show/17157.Marie_Antoinette,17157,       Marie Antoinette: The Journey ,History,Biography,512,2001,Nonfiction,5
788947,Susan Joyce ,/author/show/788947.Susan_Joyce,Unknown,4.6,https://www.goodreads.com/book/show/18096567-the-lullaby-illusion,18096567,       The Lullaby Illusion: A Journey of Awakening ,Biography & Autobiography,Biography,358,2013,Nonfiction,2
196092,Patti Smith ,/author/show/196092.Patti_Smith,USA and Canada,4.13,https://www.goodreads.com/book/show/341879.Just_Kids,341879,       Just Kids ,Biography & Autobiography,Autobiography,304,2010,Nonfiction,2
6520230,Savannah Grace ,/author/show/6520230.Savannah_Grace,USA and Canada,3.97,https://www.goodreads.com/book/show/19937223-i-grew-my-boobs-in-china,19937223,       I Grew My Boobs in China ,Travel,Nonfiction,358,2012,Nonfiction,9
3116624,Victoria Twead ,/author/show/3116624.Victoria_Twead,Europe,3.93,https://www.goodreads.com/book/show/16707686-two-old-fools-on-a-camel,16707686,       Two Old Fools on a Camel: From Spain to Bahrain and Back Again ,Travel,Nonfiction,208,2012,Nonfiction,9
46245,Ayaan Hirsi Ali ,/author/show/46245.Ayaan_Hirsi_Ali,Africa,4.21,https://www.goodreads.com/book/show/81227.Infidel,81227,       Infidel ,Biography & Autobiography,Autobiography,353,2006,Nonfiction,2
3503,Maya Angelou ,/author/show/3503.Maya_Angelou,USA and Canada,4.21,https://www.goodreads.com/book/show/13214.I_Know_Why_the_Caged_Bird_Sings,13214,       I Know Why the Caged Bird Sings ,Biography & Autobiography,Classics,289,1969,Nonfiction,2
68481,Nawal El-Saadawi ,/author/show/68481.Nawal_El_Saadawi,Africa,4.01,https://www.goodreads.com/book/show/159604.Woman_at_Point_Zero,159604,       Woman at Point Zero ,Feminism,Fiction,112,1975,Nonfiction,3
3723,Alison Leslie Gold ,/author/show/3723.Alison_Leslie_Gold,USA and Canada,4.2,https://www.goodreads.com/book/show/275228.Memories_Of_Anne_Frank,275228,       Memories of Anne Frank: Reflections of a Childhood Friend ,History,History,135,1997,Nonfiction,5
159563,Anita Lobel ,/author/show/159563.Anita_Lobel,Europe,3.9,https://www.goodreads.com/book/show/296468.No_Pretty_Pictures,296468,       No Pretty Pictures: A Child of War ,History,Nonfiction,208,1998,Nonfiction,5
154108,Ruth Minsky Sender ,/author/show/154108.Ruth_Minsky_Sender,Europe,4.07,https://www.goodreads.com/book/show/263919.The_Cage,263919,       The Cage ,History,Nonfiction,264,1986,Nonfiction,5
12806,Hannah Arendt ,/author/show/12806.Hannah_Arendt,Europe,4.21,https://www.goodreads.com/book/show/52090.Eichmann_in_Jerusalem,52090,       Eichmann in Jerusalem: A Report on the Banality of Evil ,History,Nonfiction,312,1963,Nonfiction,5
19654,Karen Levine ,/author/show/19654.Karen_Levine,Unknown,4.15,https://www.goodreads.com/book/show/948584.Hana_s_Suitcase,948584,       Hana's Suitcase: A True Story ,History,World War II,120,2002,Nonfiction,5
27420,Livia E. Bitton-Jackson ,/author/show/27420.Livia_E_Bitton_Jackson,Europe,4.15,https://www.goodreads.com/book/show/48834.I_Have_Lived_a_Thousand_Years,48834,       I Have Lived a Thousand Years ,History,Nonfiction,234,1997,Nonfiction,5
3275,Jeannette Walls ,/author/show/3275.Jeannette_Walls,USA and Canada,4.06,https://www.goodreads.com/book/show/6366437-half-broke-horses,6366437,       Half Broke Horses ,Biography & Autobiography,Nonfiction,272,2008,Nonfiction,2
6862869,Suzy Soro ,/author/show/6862869.Suzy_Soro,USA and Canada,4.37,https://www.goodreads.com/book/show/17164772-celebrity-stalker,17164772,       Celebrity sTalker ,Biography & Autobiography,Nonfiction,166,2012,Nonfiction,2
4619475,Rachel  Thompson ,/author/show/4619475.Rachel_Thompson,USA and Canada,3.88,https://www.goodreads.com/book/show/17162089-broken-pieces,17162089,       Broken Pieces ,Biography & Autobiography,Autobiography,116,2012,Nonfiction,2
7956,Mary Roach ,/author/show/7956.Mary_Roach,USA and Canada,3.94,https://www.goodreads.com/book/show/9542311-packing-for-mars,9542311,       Packing for Mars: The Curious Science of Life in the Void ,Science,Science,334,2010,Nonfiction,7
3277,Dava Sobel ,/author/show/3277.Dava_Sobel,USA and Canada,3.75,https://www.goodreads.com/book/show/18646.Galileo_s_Daughter,18646,"       Galileo's Daughter: A Historical Memoir of Science, Faith and Love ",History,Nonfiction,420,1999,Nonfiction,5
57108,Gloria Steinem ,/author/show/57108.Gloria_Steinem,USA and Canada,4.1,https://www.goodreads.com/book/show/335090.Revolution_from_Within,335090,       Revolution from Within: A Book of Self-Esteem ,Feminism,Nonfiction,432,1991,Nonfiction,3
516921,Gloria E. Anzaldúa ,/author/show/516921.Gloria_E_Anzald_a,USA and Canada,4.28,https://www.goodreads.com/book/show/45882.Borderlands_La_Frontera,45882,       Borderlands/La Frontera: The New Mestiza ,Feminism,Nonfiction,260,1987,Nonfiction,3
18486,Audre Lorde ,/author/show/18486.Audre_Lorde,USA and Canada,4.24,https://www.goodreads.com/book/show/395220.Zami,395220,       Zami: A New Spelling of My Name ,Biography & Autobiography,Feminism,264,1982,Nonfiction,2
222118,Jessica Valenti ,/author/show/222118.Jessica_Valenti,USA and Canada,3.88,https://www.goodreads.com/book/show/2181667.He_s_a_Stud_She_s_a_Slut_and_49_Other_Double_Standards_Every_Woman_Should_Know,2181667,"       He's a Stud, She's a Slut, and 49 Other Double Standards Every Woman Should Know ",Feminism,Nonfiction,219,2008,Nonfiction,3
3360355,Roxane Gay ,/author/show/3360355.Roxane_Gay,Unknown,3.94,https://www.goodreads.com/book/show/18813642-bad-feminist,18813642,       Bad Feminist ,Feminism,Feminism,320,2014,Nonfiction,3
10697,bell hooks ,/author/show/10697.bell_hooks,USA and Canada,4.38,https://www.goodreads.com/book/show/250792.Ain_t_I_a_Woman,250792,       Ain't I a Woman: Black Women and Feminism ,Feminism,Nonfiction,205,1981,Nonfiction,3
11286,Ariel Levy ,/author/show/11286.Ariel_Levy,USA and Canada,3.68,https://www.goodreads.com/book/show/18745.Female_Chauvinist_Pigs,18745,       Female Chauvinist Pigs: Women and the Rise of Raunch Culture ,Feminism,Nonfiction,236,2005,Nonfiction,3
1244575,Cherríe L. Moraga ,/author/show/1244575.Cherr_e_L_Moraga,USA and Canada,4.47,https://www.goodreads.com/book/show/313110.This_Bridge_Called_My_Back,313110,       This Bridge Called My Back: Writings by Radical Women of Color ,Feminism,Nonfiction,261,1981,Nonfiction,3
56667,Germaine Greer ,/author/show/56667.Germaine_Greer,Oceania,3.72,https://www.goodreads.com/book/show/98532.The_Female_Eunuch,98532,       The Female Eunuch ,Feminism,Nonfiction,400,1970,Nonfiction,3
117182,Susan Faludi ,/author/show/117182.Susan_Faludi,Unknown,3.99,https://www.goodreads.com/book/show/200883.Backlash,200883,       Backlash: The Undeclared War Against American Women ,Feminism,Nonfiction,594,1991,Nonfiction,3
901977,Clarissa Pinkola Estés ,/author/show/901977.Clarissa_Pinkola_Est_s,Asia,4.17,https://www.goodreads.com/book/show/241823.Women_Who_Run_With_the_Wolves,241823,       Women Who Run With the Wolves: Myths and Stories of the Wild Woman Archetype ,Feminism,Feminism,608,1996,Nonfiction,3
1853305,Mary Wollstonecraft ,/author/show/1853305.Mary_Wollstonecraft,Europe,3.99,https://www.goodreads.com/book/show/224388.A_Vindication_of_the_Rights_of_Men_A_Vindication_of_the_Rights_of_Woman_An_Historical_and_Moral_View_of_the_French_Revolution,224388,       A Vindication of the Rights of Men & A Vindication of the Rights of Woman & An Historical and Moral View of the French Revolution ,Feminism,Nonfiction,464,1993,Nonfiction,3
5231,Judith Butler ,/author/show/5231.Judith_Butler,USA and Canada,4.09,https://www.goodreads.com/book/show/85767.Gender_Trouble,85767,       Gender Trouble: Feminism and the Subversion of Identity ,Feminism,Nonfiction,236,1989,Nonfiction,3
939363,Caitlin Moran ,/author/show/939363.Caitlin_Moran,Europe,3.73,https://www.goodreads.com/book/show/10600242-how-to-be-a-woman,10600242,       How to Be a Woman ,Feminism,Feminism,312,2011,Nonfiction,3
485392,Jane Mayer ,/author/show/485392.Jane_Mayer,USA and Canada,4.36,https://www.goodreads.com/book/show/27833494-dark-money,27833494,       Dark Money: The Hidden History of the Billionaires Behind the Rise of the Radical Right ,History,Politics,464,2016,Nonfiction,5
14172374,Sue Klebold ,/author/show/14172374.Sue_Klebold,Unknown,4.13,https://www.goodreads.com/book/show/25937671-a-mother-s-reckoning,25937671,       A Mother's Reckoning: Living in the Aftermath of Tragedy ,Biography & Autobiography,Autobiography,336,2016,Nonfiction,2
9639,Laurel Thatcher Ulrich ,/author/show/9639.Laurel_Thatcher_Ulrich,USA and Canada,3.77,https://www.goodreads.com/book/show/473815.Well_Behaved_Women_Seldom_Make_History,473815,       Well-Behaved Women Seldom Make History ,History,History,320,2007,Nonfiction,5
646944,Lady Nijō ,/author/show/646944.Lady_Nij_,Asia,3.93,https://www.goodreads.com/book/show/1200593.The_Confessions_of_Lady_Nij_,1200593,       The Confessions of Lady Nijō ,Biography & Autobiography,Nonfiction,288,1307,Nonfiction,2
617,Mineko Iwasaki ,/author/show/617.Mineko_Iwasaki,Asia,3.92,https://www.goodreads.com/book/show/522534.Geisha_a_Life,522534,"       Geisha, a Life ",Biography & Autobiography,Cultural,297,2002,Nonfiction,2
16575,Diablo Cody ,/author/show/16575.Diablo_Cody,USA and Canada,3.54,https://www.goodreads.com/book/show/29486.Candy_Girl,29486,       Candy Girl: A Year in the Life of an Unlikely Stripper ,Biography & Autobiography,Autobiography,212,2005,Nonfiction,2
3060064,Nujood Ali ,/author/show/3060064.Nujood_Ali,Asia,3.81,https://www.goodreads.com/book/show/6818019-i-am-nujood-age-10-and-divorced,6818019,"       I Am Nujood, Age 10 and Divorced ",Biography & Autobiography,Autobiography,188,2009,Nonfiction,2
3405767,Portia de Rossi ,/author/show/3405767.Portia_de_Rossi,Oceania,3.84,https://www.goodreads.com/book/show/9219901-unbearable-lightness,9219901,       Unbearable Lightness: A Story of Loss and Gain ,Biography & Autobiography,Biography,320,2010,Nonfiction,2
84099,Katharine Hepburn ,/author/show/84099.Katharine_Hepburn,USA and Canada,3.87,https://www.goodreads.com/book/show/145397.Me,145397,       Me: Stories of My Life ,Biography & Autobiography,Nonfiction,432,1991,Nonfiction,2
5675,Waris Dirie ,/author/show/5675.Waris_Dirie,Africa,4.12,https://www.goodreads.com/book/show/8745.Desert_Flower,8745,       Desert Flower ,Biography & Autobiography,Biography,240,1998,Nonfiction,2
6162,Nuala O'Faolain ,/author/show/6162.Nuala_O_Faolain,Europe,3.51,https://www.goodreads.com/book/show/240188.Are_You_Somebody_,240188,       Are You Somebody?: The Accidental Memoir of a Dublin Woman ,Biography & Autobiography,Cultural,224,1996,Nonfiction,2
49187,Noor Al-Hussein ,/author/show/49187.Noor_Al_Hussein,USA and Canada,3.8,https://www.goodreads.com/book/show/400598.Leap_of_Faith,400598,       Leap of Faith: Memoirs of an Unexpected Life ,Biography & Autobiography,Biography,496,2002,Nonfiction,2
24349,Betty Mahmoody ,/author/show/24349.Betty_Mahmoody,USA and Canada,4.07,https://www.goodreads.com/book/show/43255.Not_Without_My_Daughter,43255,       Not Without My Daughter ,Biography & Autobiography,Biography,528,1987,Nonfiction,2
11192,Lauren Bacall ,/author/show/11192.Lauren_Bacall,USA and Canada,4.0,https://www.goodreads.com/book/show/836301.By_Myself,836301,       By Myself ,Biography & Autobiography,Nonfiction,512,1978,Nonfiction,2
145047,Gilda Radner ,/author/show/145047.Gilda_Radner,USA and Canada,4.07,https://www.goodreads.com/book/show/248170.It_s_Always_Something,248170,       It's Always Something ,Biography & Autobiography,Nonfiction,256,1989,Nonfiction,2
25926,Firoozeh Dumas ,/author/show/25926.Firoozeh_Dumas,Asia,3.79,https://www.goodreads.com/book/show/46349.Funny_in_Farsi,46349,       Funny in Farsi: A Memoir of Growing Up Iranian in America ,Biography & Autobiography,Nonfiction,240,2003,Nonfiction,2
4369397,Harriet Ann Jacobs ,/author/show/4369397.Harriet_Ann_Jacobs,USA and Canada,4.1,https://www.goodreads.com/book/show/152519.Incidents_in_the_Life_of_a_Slave_Girl,152519,       Incidents in the Life of a Slave Girl ,History,History,176,1861,Nonfiction,5
3878,Adeline Yen Mah ,/author/show/3878.Adeline_Yen_Mah,Asia,3.89,https://www.goodreads.com/book/show/54529.Falling_Leaves,54529,       Falling Leaves: The Memoir of an Unwanted Chinese Daughter ,Biography & Autobiography,Autobiography,278,1997,Nonfiction,2
54931,Katharine Graham ,/author/show/54931.Katharine_Graham,USA and Canada,4.13,https://www.goodreads.com/book/show/95420.Personal_History,95420,       Personal History ,Biography & Autobiography,Nonfiction,642,1997,Nonfiction,2
5662,Ruth Reichl ,/author/show/5662.Ruth_Reichl,USA and Canada,3.93,https://www.goodreads.com/book/show/80642.Garlic_and_Sapphires,80642,       Garlic and Sapphires: The Secret Life of a Critic in Disguise ,Food and Drink,Food and Drink,334,2005,Nonfiction,4
21163,Jill Ker Conway ,/author/show/21163.Jill_Ker_Conway,Oceania,4.04,https://www.goodreads.com/book/show/107430.The_Road_from_Coorain,107430,       The Road from Coorain: A Woman's Exquisitely Clear-Sighted Memoir of Growing Up Australian ,Biography & Autobiography,Nonfiction,238,1989,Nonfiction,2
72953,Jennifer Lauck ,/author/show/72953.Jennifer_Lauck,USA and Canada,4.08,https://www.goodreads.com/book/show/920330.Blackbird,920330,       Blackbird: A Childhood Lost and Found ,Biography & Autobiography,Nonfiction,432,2000,Nonfiction,2
7113,Anne Lamott ,/author/show/7113.Anne_Lamott,USA and Canada,4.19,https://www.goodreads.com/book/show/12540.Operating_Instructions,12540,       Operating Instructions: A Journal of My Son's First Year ,Biography & Autobiography,Nonfiction,251,1993,Nonfiction,2
3465,Julia Child ,/author/show/3465.Julia_Child,USA and Canada,4.17,https://www.goodreads.com/book/show/5084.My_Life_in_France,5084,       My Life in France ,Biography & Autobiography,Nonfiction,302,2006,Nonfiction,2
7190,Anaïs Nin ,/author/show/7190.Ana_s_Nin,Europe,4.11,https://www.goodreads.com/book/show/46064.The_Diary_of_Ana_s_Nin_Vol_1,46064,"       The Diary of Anaïs Nin, Vol. 1: 1931-1934 ",Biography & Autobiography,Biography,384,1966,Nonfiction,2
5448929,Jean Sasson ,/author/show/5448929.Jean_Sasson,USA and Canada,4.01,https://www.goodreads.com/book/show/613283.Princess,613283,       Princess: A True Story of Life Behind the Veil in Saudi Arabia ,Biography & Autobiography,Biography,286,1992,Nonfiction,2
14787070,Nancy Quinn ,/author/show/14787070.Nancy_Quinn,USA and Canada,4.69,https://www.goodreads.com/book/show/30820701-go-west-young-woman,30820701,"       Go West, Young Woman!: From Military Wife to Country Life ",Biography & Autobiography,Nonfiction,392,2016,Nonfiction,2
8176646,Polly Whittaker ,/author/show/8176646.Polly_Whittaker,Europe,4.26,https://www.goodreads.com/book/show/22006321-polly,22006321,       Polly: Sex Culture Revolutionary ,Biography & Autobiography,Autobiography,314,2014,Nonfiction,2
183491,Amanda Foreman ,/author/show/183491.Amanda_Foreman,Europe,3.8,https://www.goodreads.com/book/show/319300.Georgiana,319300,       Georgiana: Duchess of Devonshire ,History,Biography,456,1998,Nonfiction,5
527872,Jennifer Worth ,/author/show/527872.Jennifer_Worth,Europe,4.19,https://www.goodreads.com/book/show/6114607-the-midwife,6114607,"       The Midwife: A Memoir of Birth, Joy, and Hard Times ",Biography & Autobiography,Autobiography,340,2002,Nonfiction,2
44565,Candice Millard ,/author/show/44565.Candice_Millard,Unknown,4.2,https://www.goodreads.com/book/show/10335318-destiny-of-the-republic,10335318,"       Destiny of the Republic: A Tale of Madness, Medicine and the Murder of a President ",History,Nonfiction,339,2011,Nonfiction,5
6366,Margaret MacMillan ,/author/show/6366.Margaret_MacMillan,USA and Canada,4.08,https://www.goodreads.com/book/show/26348.Paris_1919,26348,       Paris 1919: Six Months that Changed the World ,History,Nonfiction,570,2001,Nonfiction,5
7350402,Amy Poehler ,/author/show/7350402.Amy_Poehler,USA and Canada,3.82,https://www.goodreads.com/book/show/20910157-yes-please,20910157,       Yes Please ,Biography & Autobiography,Autobiography,329,2014,Nonfiction,2
21135,Anne Morrow Lindbergh ,/author/show/21135.Anne_Morrow_Lindbergh,USA and Canada,4.17,https://www.goodreads.com/book/show/77295.Gift_from_the_Sea,77295,       Gift from the Sea ,Biography & Autobiography,Autobiography,130,1955,Nonfiction,2
16329,Gina Kolata ,/author/show/16329.Gina_Kolata,USA and Canada,3.9,https://www.goodreads.com/book/show/763331.Flu,763331,       Flu: The Story Of The Great Influenza Pandemic of 1918 and the Search for the Virus that Caused It ,History,History,352,1999,Nonfiction,5
