author_id,author_name,author_page_url,birthplace,book_average_rating,book_fullurl,book_id,book_title,genre_1,genre_2,pages,year_publication,fiction_nonfiction,period_publication,genre_number
8469,Kyoko Hikawa ,/author/show/8469.Kyoko_Hikawa,Asia,4.32,https://www.goodreads.com/book/show/19126.From_Far_Away_Vol_01,19126,"       From Far Away, Vol. 01 ","Comics, Graphic Novels & Manga",Fantasy,190,1992,Fiction,20th century or before,4
8476,CLAMP ,/author/show/8476.CLAMP,Asia,3.95,https://www.goodreads.com/book/show/31983.X_1999_Volume_01,31983,"       X/1999, Volume 01: Prelude ","Comics, Graphic Novels & Manga",Fantasy,200,1992,Fiction,20th century or before,4
784067,Mi-Kyung Yun ,/author/show/784067.Mi_Kyung_Yun,Asia,3.93,https://www.goodreads.com/book/show/1702887.Bride_of_the_Water_God_Volume_1,1702887,"       Bride of the Water God, Volume 1 ","Comics, Graphic Novels & Manga",Manga,184,2006,Fiction,21st century,4
42508,Kaori Yuki ,/author/show/42508.Kaori_Yuki,Asia,3.84,https://www.goodreads.com/book/show/74952.Angel_Sanctuary_Vol_1,74952,"       Angel Sanctuary, Vol. 1 ","Comics, Graphic Novels & Manga",Fantasy,202,1995,Fiction,20th century or before,4
379549,Tomoko Ninomiya ,/author/show/379549.Tomoko_Ninomiya,Asia,4.18,https://www.goodreads.com/book/show/1261277.Nodame_Cantabile_Vol_1,1261277,"       Nodame Cantabile, Vol. 1 ","Comics, Graphic Novels & Manga",Romance,208,2002,Fiction,21st century,4
153732,Matsuri Hino ,/author/show/153732.Matsuri_Hino,Asia,4.11,https://www.goodreads.com/book/show/1157452.MeruPuri_Vol_1,1157452,"       MeruPuri, Vol. 1 ","Comics, Graphic Novels & Manga",Fantasy,192,2002,Fiction,21st century,4
8477,Yumi Hotta ,/author/show/8477.Yumi_Hotta,Asia,4.1,https://www.goodreads.com/book/show/13590.Hikaru_no_Go_Vol_1,13590,"       Hikaru no Go, Vol. 1: Descent of the Go Master ","Comics, Graphic Novels & Manga",Sequential Art,187,1999,Fiction,20th century or before,4
2881050,Ai Yazawa ,/author/show/2881050.Ai_Yazawa,Asia,4.1,https://www.goodreads.com/book/show/16012.Paradise_Kiss_Vol_1,16012,"       Paradise Kiss, Vol. 1 ","Comics, Graphic Novels & Manga",Romance,181,2000,Fiction,20th century or before,4
311365,Arina Tanemura ,/author/show/311365.Arina_Tanemura,Asia,3.96,https://www.goodreads.com/book/show/696177.The_Gentlemen_s_Alliance_Vol_1,696177,"       The Gentlemen's Alliance †, Vol. 1 ","Comics, Graphic Novels & Manga",Romance,208,2005,Fiction,21st century,4
1018547,Yōko Kamio ,/author/show/1018547.Y_ko_Kamio,Asia,4.11,https://www.goodreads.com/book/show/282425.Boys_Over_Flowers,282425,"       Boys Over Flowers: Hana Yori Dango, Vol. 1 ","Comics, Graphic Novels & Manga",Romance,208,1992,Fiction,20th century or before,4
3091065,Julietta Suzuki ,/author/show/3091065.Julietta_Suzuki,Asia,4.38,https://www.goodreads.com/book/show/8230409-kamisama-kiss-vol-1,8230409,"       Kamisama Kiss, Vol. 1 ","Comics, Graphic Novels & Manga",Fantasy,200,2008,Fiction,21st century,4
791996,Maki Minami ,/author/show/791996.Maki_Minami,Asia,4.18,https://www.goodreads.com/book/show/2122216.Special_A_Vol_1,2122216,"       Special A, Vol. 1 ","Comics, Graphic Novels & Manga",Romance,192,2003,Fiction,21st century,4
165682,Natsumi Andō ,/author/show/165682.Natsumi_And_,Asia,4.16,https://www.goodreads.com/book/show/954303.Kitchen_Princess_Vol_01,954303,"       Kitchen Princess, Vol. 01 ","Comics, Graphic Novels & Manga",Romance,187,2005,Fiction,21st century,4
878225,Fuyumi Soryo ,/author/show/878225.Fuyumi_Soryo,Asia,4.11,https://www.goodreads.com/book/show/1025039.Mars_Vol_1,1025039,"       Mars, Vol. 1 ","Comics, Graphic Novels & Manga",Romance,200,1996,Fiction,20th century or before,4
16525871,Kazune Kawahara ,/author/show/16525871.Kazune_Kawahara,Asia,4.09,https://www.goodreads.com/book/show/1896346.High_School_Debut_Vol_01,1896346,"       High School Debut, Vol. 01 ","Comics, Graphic Novels & Manga",Romance,179,2004,Fiction,21st century,4
127404,Tomoko Hayakawa ,/author/show/127404.Tomoko_Hayakawa,Asia,4.12,https://www.goodreads.com/book/show/217376.The_Wallflower_Vol_1,217376,"       The Wallflower, Vol. 1 ","Comics, Graphic Novels & Manga",Romance,207,2000,Fiction,20th century or before,4
18161184,Aya Nakahara ,/author/show/18161184.Aya_Nakahara,Asia,4.22,https://www.goodreads.com/book/show/439363.Love_Com_Vol_1,439363,"       Love★Com, Vol. 1 ","Comics, Graphic Novels & Manga",Romance,180,2001,Fiction,21st century,4
803937,Tachibana Higuchi ,/author/show/803937.Tachibana_Higuchi,Asia,4.23,https://www.goodreads.com/book/show/1753714.Gakuen_Alice_Vol_01,1753714,"       Gakuen Alice, Vol. 01 ","Comics, Graphic Novels & Manga",Fantasy,192,2003,Fiction,21st century,4
166674,Yukiru Sugisaki ,/author/show/166674.Yukiru_Sugisaki,Asia,4.0,https://www.goodreads.com/book/show/475276.D_N_Angel_Vol_1,475276,"       D.N.Angel, Vol. 1 ","Comics, Graphic Novels & Manga",Fantasy,184,1997,Fiction,20th century or before,4
12948,Rumiko Takahashi ,/author/show/12948.Rumiko_Takahashi,Asia,4.15,https://www.goodreads.com/book/show/23686.Ranma_Vol_1_Ranma_,23686,"       Ranma ½, Vol. 1 (Ranma ½ ","Comics, Graphic Novels & Manga",Sequential Art,304,1988,Fiction,20th century or before,4
164153,Hisaya Nakajo ,/author/show/164153.Hisaya_Nakajo,Asia,4.15,https://www.goodreads.com/book/show/282356.Hana_Kimi,282356,"       Hana-Kimi: For You in Full Blossom, Vol. 1 ","Comics, Graphic Novels & Manga",Romance,184,1997,Fiction,20th century or before,4
2776647,Hiro Fujiwara ,/author/show/2776647.Hiro_Fujiwara,Asia,4.4,https://www.goodreads.com/book/show/6081685-maid-sama-vol-01,6081685,       Maid-sama! Vol. 01 ,"Comics, Graphic Novels & Manga",Romance,208,2006,Fiction,21st century,4
311098,Katsura Hoshino ,/author/show/311098.Katsura_Hoshino,Asia,4.2,https://www.goodreads.com/book/show/568454.D_Gray_man_Vol_1,568454,"       D.Gray-man, Vol. 1 ","Comics, Graphic Novels & Manga",Fantasy,196,2004,Fiction,21st century,4
2830569,Karuho Shiina ,/author/show/2830569.Karuho_Shiina,Asia,4.23,https://www.goodreads.com/book/show/6218007-kimi-ni-todoke,6218007,"       Kimi ni Todoke: From Me to You, Vol. 1 ","Comics, Graphic Novels & Manga",Romance,205,2006,Fiction,21st century,4
164127,Yoshiki Nakamura ,/author/show/164127.Yoshiki_Nakamura,Asia,4.25,https://www.goodreads.com/book/show/282282.Skip_Beat_Vol_01,282282,"       Skip Beat!, Vol. 01 ","Comics, Graphic Novels & Manga",Romance,184,2002,Fiction,21st century,4
2988406,Yana Toboso ,/author/show/2988406.Yana_Toboso,Asia,4.36,https://www.goodreads.com/book/show/6690979-black-butler-vol-1,6690979,"       Black Butler, Vol. 1 ","Comics, Graphic Novels & Manga",Fantasy,192,2007,Fiction,21st century,4
26306,Natsuki Takaya ,/author/show/26306.Natsuki_Takaya,Asia,4.23,https://www.goodreads.com/book/show/271199.Fruits_Basket_Vol_1,271199,"       Fruits Basket, Vol. 1 ","Comics, Graphic Novels & Manga",Fantasy,216,1999,Fiction,20th century or before,4
4849669,Fisher Amelie ,/author/show/4849669.Fisher_Amelie,Unknown,4.24,https://www.goodreads.com/book/show/25420031-vain,25420031,       Vain ,Romance,New Adult,390,2012,Fiction,21st century,11
2952211,Nicole Reed ,/author/show/2952211.Nicole_Reed,Unknown,4.04,https://www.goodreads.com/book/show/17260623-ruining-me,17260623,       Ruining Me ,Romance,Romance,149,2012,Fiction,21st century,11
6876994,Kate  McCarthy ,/author/show/6876994.Kate_McCarthy,Oceania,4.22,https://www.goodreads.com/book/show/18304765-fighting-redemption,18304765,       Fighting Redemption ,Romance,New Adult,346,2013,Fiction,21st century,11
14175077,Emem Uko ,/author/show/14175077.Emem_Uko,Unknown,4.27,https://www.goodreads.com/book/show/38495676-notice-me,38495676,       Notice Me ,Young Adult,Fiction,266,2018,Fiction,21st century,14
7276618,B.A. Shapiro ,/author/show/7276618.B_A_Shapiro,USA and Canada,3.71,https://www.goodreads.com/book/show/14568987-the-art-forger,14568987,       The Art Forger ,Mystery,Fiction,360,2012,Fiction,21st century,10
4747988,Nancy Bilyeau ,/author/show/4747988.Nancy_Bilyeau,USA and Canada,3.86,https://www.goodreads.com/book/show/15803161-the-chalice,15803161,       The Chalice ,Historical,Fiction,485,2013,Fiction,21st century,7
2958717,Melanie Benjamin ,/author/show/2958717.Melanie_Benjamin,USA and Canada,3.89,https://www.goodreads.com/book/show/13642950-the-aviator-s-wife,13642950,       The Aviator's Wife ,Historical,Fiction,416,2013,Fiction,21st century,7
2383,Gillian Flynn ,/author/show/2383.Gillian_Flynn,USA and Canada,3.95,https://www.goodreads.com/book/show/18045891-sharp-objects,18045891,       Sharp Objects ,Mystery,Fiction,254,2006,Fiction,21st century,10
2995577,Helen Simonson ,/author/show/2995577.Helen_Simonson,Europe,3.88,https://www.goodreads.com/book/show/6643090-major-pettigrew-s-last-stand,6643090,       Major Pettigrew's Last Stand ,Romance,Romance,359,2010,Fiction,21st century,11
4971182,Jessica Maria Tuccelli ,/author/show/4971182.Jessica_Maria_Tuccelli,Unknown,3.61,https://www.goodreads.com/book/show/11797364-glow,11797364,       Glow ,Historical,Fiction,336,2012,Fiction,21st century,7
20849,Rosamunde Pilcher ,/author/show/20849.Rosamunde_Pilcher,Europe,4.14,https://www.goodreads.com/book/show/37095.The_Shell_Seekers,37095,       The Shell Seekers ,Romance,Romance,530,1987,Fiction,20th century or before,11
10015,Kate Atkinson ,/author/show/10015.Kate_Atkinson,Europe,3.75,https://www.goodreads.com/book/show/15790842-life-after-life,15790842,       Life After Life ,Historical,Historical,531,2013,Fiction,21st century,7
3173295,Heidi Cullinan ,/author/show/3173295.Heidi_Cullinan,USA and Canada,4.06,https://www.goodreads.com/book/show/18043694-double-blind,18043694,       Double Blind ,Romance,Erotica,350,2010,Fiction,21st century,11
3497918,Rowan Speedwell ,/author/show/3497918.Rowan_Speedwell,Asia,3.99,https://www.goodreads.com/book/show/8079528-finding-zach,8079528,       Finding Zach ,Romance,Romance,252,2010,Fiction,21st century,11
3009736,S.J. Frost ,/author/show/3009736.S_J_Frost,USA and Canada,4.05,https://www.goodreads.com/book/show/7052147-conquest,7052147,       Conquest ,Romance,Contemporary,379,2009,Fiction,21st century,11
2847963,J.M. Colail ,/author/show/2847963.J_M_Colail,Unknown,3.82,https://www.goodreads.com/book/show/6262388-wes-and-toren,6262388,       Wes and Toren ,Romance,Romance,293,2009,Fiction,21st century,11
32638,Suzanne Brockmann ,/author/show/32638.Suzanne_Brockmann,USA and Canada,4.19,https://www.goodreads.com/book/show/414692.All_Through_the_Night,414692,       All Through the Night ,Romance,Romance,286,2007,Fiction,21st century,11
3152411,Mary Calmes ,/author/show/3152411.Mary_Calmes,USA and Canada,4.16,https://www.goodreads.com/book/show/7093114-a-matter-of-time-book-ii,7093114,       A Matter of Time Book II ,Romance,Romance,140,2009,Fiction,21st century,11
2746690,K.A. Mitchell ,/author/show/2746690.K_A_Mitchell,USA and Canada,3.96,https://www.goodreads.com/book/show/5820384-regularly-scheduled-life,5820384,       Regularly Scheduled Life ,Romance,Contemporary,301,2008,Fiction,21st century,11
151973,Amy Lane ,/author/show/151973.Amy_Lane,Unknown,3.96,https://www.goodreads.com/book/show/8262461-truth-in-the-dark,8262461,       Truth in the Dark ,Romance,Fantasy,145,2010,Fiction,21st century,11
5621569,Charlie Cochet ,/author/show/5621569.Charlie_Cochet,Latin America,4.2,https://www.goodreads.com/book/show/22267616-hell-high-water,22267616,       Hell & High Water ,Romance,Paranormal,296,2014,Fiction,21st century,11
2457566,Isabelle Rowan ,/author/show/2457566.Isabelle_Rowan,Europe,3.96,https://www.goodreads.com/book/show/6348864-a-note-in-the-margin,6348864,       A Note in the Margin ,Romance,Contemporary,276,2009,Fiction,21st century,11
1496392,Lynn Lorenz ,/author/show/1496392.Lynn_Lorenz,USA and Canada,3.88,https://www.goodreads.com/book/show/6386041-edward-unconditionally,6386041,       Edward Unconditionally ,Romance,Fantasy,197,2009,Fiction,21st century,11
240840,Evangeline Anderson ,/author/show/240840.Evangeline_Anderson,Unknown,3.66,https://www.goodreads.com/book/show/6562748-str8te-boys,6562748,       Str8te Boys ,Romance,Romance,81,2009,Fiction,21st century,11
1122775,Abigail Roux ,/author/show/1122775.Abigail_Roux,USA and Canada,4.09,https://www.goodreads.com/book/show/18005253-shock-awe,18005253,       Shock & Awe ,Romance,Romance,125,2013,Fiction,21st century,11
1999187,Tere Michaels ,/author/show/1999187.Tere_Michaels,USA and Canada,4.04,https://www.goodreads.com/book/show/6767850-love-loyalty,6767850,       Love & Loyalty ,Romance,Romance,201,2009,Fiction,21st century,11
2980235,J.L. Merrow ,/author/show/2980235.J_L_Merrow,Unknown,3.95,https://www.goodreads.com/book/show/11045338-muscling-through,11045338,       Muscling Through ,Romance,Romance,87,2011,Fiction,21st century,11
3128303,Brooke McKinley ,/author/show/3128303.Brooke_McKinley,USA and Canada,4.05,https://www.goodreads.com/book/show/7016638-shades-of-gray,7016638,       Shades of Gray ,Romance,Romance,246,2009,Fiction,21st century,11
268722,Jordan Castillo Price ,/author/show/268722.Jordan_Castillo_Price,USA and Canada,4.0,https://www.goodreads.com/book/show/5603414-among-the-living,5603414,       Among the Living ,Romance,Fantasy,89,2006,Fiction,21st century,11
1122774,Madeleine Urban ,/author/show/1122774.Madeleine_Urban,USA and Canada,3.97,https://www.goodreads.com/book/show/6782412-warrior-s-cross,6782412,       Warrior's Cross ,Romance,Romance,316,2009,Fiction,21st century,11
2892465,Jane Seville ,/author/show/2892465.Jane_Seville,USA and Canada,4.13,https://www.goodreads.com/book/show/6382879-zero-at-the-bone,6382879,       Zero at the Bone ,Romance,Romance,308,2009,Fiction,21st century,11
4605,Lisi Harrison ,/author/show/4605.Lisi_Harrison,USA and Canada,3.6,https://www.goodreads.com/book/show/890143.The_Clique,890143,       The Clique ,Young Adult,Realistic Fiction,220,2004,Fiction,21st century,14
38066,Karen Chance ,/author/show/38066.Karen_Chance,USA and Canada,3.7,https://www.goodreads.com/book/show/67513.Touch_the_Dark,67513,       Touch the Dark ,Fantasy,Paranormal,307,2006,Fiction,21st century,6
58846,Laurie Faria Stolarz ,/author/show/58846.Laurie_Faria_Stolarz,USA and Canada,3.87,https://www.goodreads.com/book/show/2820533-deadly-little-secret,2820533,       Deadly Little Secret ,Young Adult,Fantasy,252,2008,Fiction,21st century,14
27206,Nancy Holder ,/author/show/27206.Nancy_Holder,Unknown,3.62,https://www.goodreads.com/book/show/303200.Wicked,303200,       Wicked: Witch & Curse ,Young Adult,Fantasy,672,2008,Fiction,21st century,14
11654,Meg Cabot ,/author/show/11654.Meg_Cabot,USA and Canada,3.78,https://www.goodreads.com/book/show/38980.The_Princess_Diaries,38980,       The Princess Diaries ,Young Adult,Romance,283,2000,Fiction,20th century or before,14
345630,Carrie Jones ,/author/show/345630.Carrie_Jones,USA and Canada,3.71,https://www.goodreads.com/book/show/4070493-need,4070493,       Need ,Young Adult,Fantasy,306,2008,Fiction,21st century,14
15873,Cornelia Funke ,/author/show/15873.Cornelia_Funke,Europe,3.87,https://www.goodreads.com/book/show/28194.Inkheart,28194,       Inkheart ,Fantasy,Young Adult,548,2003,Fiction,21st century,6
4752305,Constance Sharper ,/author/show/4752305.Constance_Sharper,Unknown,3.53,https://www.goodreads.com/book/show/10928022-airborne,10928022,       Airborne ,Young Adult,Fantasy,318,2011,Fiction,21st century,14
7754966,Linda  Watkins ,/author/show/7754966.Linda_Watkins,USA and Canada,3.8,https://www.goodreads.com/book/show/22293224-mateguas-island,22293224,       Mateguas Island: A Novel of Horror and Suspense ,Horror,Fantasy,380,2014,Fiction,21st century,8
5296727,Elizabeth Marx ,/author/show/5296727.Elizabeth_Marx,USA and Canada,4.15,https://www.goodreads.com/book/show/16114201-descent-of-blood,16114201,       Descent of Blood ,Fantasy,Paranormal,214,2012,Fiction,21st century,6
7727258,A. Payne ,/author/show/7727258.A_Payne,USA and Canada,4.05,https://www.goodreads.com/book/show/22060784-the-regent-s-gamble,22060784,       The Regent's Gamble ,Fantasy,Fantasy,600,2013,Fiction,21st century,6
4558309,Lizzy Ford ,/author/show/4558309.Lizzy_Ford,USA and Canada,3.96,https://www.goodreads.com/book/show/18365852-kiera-s-moon,18365852,       Kiera's Moon ,Science Fiction,Romance,260,2011,Fiction,21st century,12
2737333,Zoe Winters ,/author/show/2737333.Zoe_Winters,Unknown,3.53,https://www.goodreads.com/book/show/5972643-kept,5972643,       Kept ,Romance,Fantasy,86,2008,Fiction,21st century,11
3397290,Imogen Rose ,/author/show/3397290.Imogen_Rose,Unknown,3.63,https://www.goodreads.com/book/show/7794569-portal,7794569,       Portal ,Young Adult,Fantasy,352,2010,Fiction,21st century,14
5756901,R.M. Gilmore ,/author/show/5756901.R_M_Gilmore,USA and Canada,4.01,https://www.goodreads.com/book/show/15734953-becoming,15734953,       Becoming ,Fantasy,Fantasy,145,2012,Fiction,21st century,6
3512625,Stacey Wallace Benefiel ,/author/show/3512625.Stacey_Wallace_Benefiel,USA and Canada,3.6,https://www.goodreads.com/book/show/8122052-glimpse,8122052,       Glimpse ,Young Adult,Fantasy,262,2010,Fiction,21st century,14
3427995,Heather Killough-Walden ,/author/show/3427995.Heather_Killough_Walden,Unknown,3.78,https://www.goodreads.com/book/show/9776116-the-heat,9776116,       The Heat ,Fantasy,Romance,218,2010,Fiction,21st century,6
5286855,Amy A. Bartol ,/author/show/5286855.Amy_A_Bartol,USA and Canada,4.04,https://www.goodreads.com/book/show/12925063-inescapable,12925063,       Inescapable ,Fantasy,Paranormal,368,2011,Fiction,21st century,6
6995709,Amalie Jahn ,/author/show/6995709.Amalie_Jahn,USA and Canada,3.96,https://www.goodreads.com/book/show/24582410-among-the-shrouded,24582410,       Among the Shrouded ,Fantasy,Thriller,312,2013,Fiction,21st century,6
4096668,Addison Moore ,/author/show/4096668.Addison_Moore,Unknown,3.75,https://www.goodreads.com/book/show/10941624-ethereal,10941624,       Ethereal ,Fantasy,Young Adult,225,2011,Fiction,21st century,6
4800436,Julia Crane ,/author/show/4800436.Julia_Crane,USA and Canada,3.62,https://www.goodreads.com/book/show/17256217-coexist,17256217,       Coexist ,Fantasy,Young Adult,238,2011,Fiction,21st century,6
6180865,Rebekkah Ford ,/author/show/6180865.Rebekkah_Ford,USA and Canada,4.35,https://www.goodreads.com/book/show/28166584-dark-spirits,28166584,       Dark Spirits ,Fantasy,Young Adult,320,2013,Fiction,21st century,6
33952,Rachel Gibson ,/author/show/33952.Rachel_Gibson,USA and Canada,4.02,https://www.goodreads.com/book/show/6950451-nothing-but-trouble,6950451,       Nothing But Trouble ,Romance,Romance,354,2010,Fiction,21st century,11
6564741,Komal Kant ,/author/show/6564741.Komal_Kant,Unknown,3.71,https://www.goodreads.com/book/show/16119691-impossible,16119691,       Impossible ,Romance,Young Adult,254,2012,Fiction,21st century,11
48206,Karen Marie Moning ,/author/show/48206.Karen_Marie_Moning,USA and Canada,4.31,https://www.goodreads.com/book/show/112754.Kiss_of_the_Highlander,112754,       Kiss of the Highlander ,Romance,Science Fiction,396,2001,Fiction,21st century,11
16961,Linda Howard ,/author/show/16961.Linda_Howard,USA and Canada,4.09,https://www.goodreads.com/book/show/420739.After_the_Night,420739,       After the Night ,Romance,Romance,352,1995,Fiction,20th century or before,11
184987,Janette Rallison ,/author/show/184987.Janette_Rallison,USA and Canada,4.02,https://www.goodreads.com/book/show/4570667-just-one-wish,4570667,       Just One Wish ,Young Adult,Romance,272,2009,Fiction,21st century,14
203238,Jennifer Echols ,/author/show/203238.Jennifer_Echols,Unknown,3.93,https://www.goodreads.com/book/show/4570679-going-too-far,4570679,       Going Too Far ,Young Adult,Romance,245,2009,Fiction,21st century,14
3433047,Sarah J. Maas ,/author/show/3433047.Sarah_J_Maas,USA and Canada,4.51,https://www.goodreads.com/book/show/20613470-heir-of-fire,20613470,       Heir of Fire ,Fantasy,Young Adult,565,2014,Fiction,21st century,6
1238111,Marie Rutkoski ,/author/show/1238111.Marie_Rutkoski,USA and Canada,4.01,https://www.goodreads.com/book/show/16069030-the-winner-s-curse,16069030,       The Winner's Curse ,Fantasy,Young Adult,355,2014,Fiction,21st century,6
41313,Susan Elizabeth Phillips ,/author/show/41313.Susan_Elizabeth_Phillips,Unknown,4.08,https://www.goodreads.com/book/show/8437379-call-me-irresistible,8437379,       Call Me Irresistible ,Romance,Romance,385,2010,Fiction,21st century,11
5783958,J.A. Dennam ,/author/show/5783958.J_A_Dennam,Unknown,3.95,https://www.goodreads.com/book/show/16162405-truth-and-humility,16162405,       Truth and Humility ,Romance,New Adult,482,2012,Fiction,21st century,11
7105545,Penelope Ward ,/author/show/7105545.Penelope_Ward,USA and Canada,4.12,https://www.goodreads.com/book/show/22843341-stepbrother-dearest,22843341,       Stepbrother Dearest ,Romance,New Adult,230,2014,Fiction,21st century,11
6862831,Sara Wolf ,/author/show/6862831.Sara_Wolf,USA and Canada,4.08,https://www.goodreads.com/book/show/25664563-love-me-never,25664563,       Love Me Never ,Young Adult,Romance,304,2015,Fiction,21st century,14
65959,Tiffanie DeBartolo ,/author/show/65959.Tiffanie_DeBartolo,USA and Canada,4.06,https://www.goodreads.com/book/show/113791.How_to_Kill_a_Rock_Star,113791,       How to Kill a Rock Star ,Romance,Contemporary,352,2005,Fiction,21st century,11
6470181,Sadie Grubor ,/author/show/6470181.Sadie_Grubor,Unknown,3.91,https://www.goodreads.com/book/show/15829822-falling-stars,15829822,       Falling Stars ,Romance,Music,543,2012,Fiction,21st century,11
6888697,J.B. Salsbury ,/author/show/6888697.J_B_Salsbury,Unknown,4.15,https://www.goodreads.com/book/show/17167042-fighting-for-flight,17167042,       Fighting for Flight ,Romance,New Adult,449,2013,Fiction,21st century,11
5403174,Jean Haus ,/author/show/5403174.Jean_Haus,Unknown,3.92,https://www.goodreads.com/book/show/16067241-in-the-band,16067241,       In the Band ,Romance,Romance,226,2012,Fiction,21st century,11
5763298,Tammy Falkner ,/author/show/5763298.Tammy_Falkner,Unknown,4.22,https://www.goodreads.com/book/show/18089551-tall-tatted-and-tempting,18089551,"       Tall, Tatted and Tempting ",Romance,Contemporary,323,2013,Fiction,21st century,11
6446604,Gina L. Maxwell ,/author/show/6446604.Gina_L_Maxwell,USA and Canada,3.93,https://www.goodreads.com/book/show/16057629-seducing-cinderella,16057629,       Seducing Cinderella ,Romance,Romance,180,2012,Fiction,21st century,11
5436815,Lydia Kang ,/author/show/5436815.Lydia_Kang,USA and Canada,3.86,https://www.goodreads.com/book/show/16718816-control,16718816,       Control ,Young Adult,Science Fiction,393,2013,Fiction,21st century,14
11761,Diane Duane ,/author/show/11761.Diane_Duane,USA and Canada,4.23,https://www.goodreads.com/book/show/23719231-games-wizards-play,23719231,       Games Wizards Play ,Fantasy,Young Adult,640,2016,Fiction,21st century,6
25307,Robin Hobb ,/author/show/25307.Robin_Hobb,USA and Canada,4.15,https://www.goodreads.com/book/show/77197.Assassin_s_Apprentice,77197,       Assassin's Apprentice ,Fantasy,Fiction,460,1995,Fiction,20th century or before,6
6542670,Charity Bradford ,/author/show/6542670.Charity_Bradford,USA and Canada,3.83,https://www.goodreads.com/book/show/16052411-the-magic-wakes,16052411,       The Magic Wakes ,Fantasy,Science Fiction,300,2013,Fiction,21st century,6
5806077,Laura Lam ,/author/show/5806077.Laura_Lam,USA and Canada,3.91,https://www.goodreads.com/book/show/29502206-pantomime,29502206,       Pantomime ,Fantasy,Young Adult,392,2013,Fiction,21st century,6
338705,Catherynne M. Valente ,/author/show/338705.Catherynne_M_Valente,USA and Canada,3.7,https://www.goodreads.com/book/show/16104414-six-gun-snow-white,16104414,       Six-Gun Snow White ,Fantasy,Fantasy,168,2013,Fiction,21st century,6
5758689,Amalia Dillin ,/author/show/5758689.Amalia_Dillin,Unknown,3.96,https://www.goodreads.com/book/show/36756405-forged-by-fate,36756405,       Forged by Fate ,Fantasy,Fantasy,370,2013,Fiction,21st century,6
5049521,Amanda  Carlson ,/author/show/5049521.Amanda_Carlson,USA and Canada,3.93,https://www.goodreads.com/book/show/17333269-cold-blooded,17333269,       Cold Blooded ,Fantasy,Paranormal,336,2013,Fiction,21st century,6
8695,C.E. Murphy ,/author/show/8695.C_E_Murphy,USA and Canada,4.29,https://www.goodreads.com/book/show/15803758-mountain-echoes,15803758,       Mountain Echoes ,Fantasy,Fantasy,352,2013,Fiction,21st century,6
7031278,Michelle Sagara ,/author/show/7031278.Michelle_Sagara,Asia,4.18,https://www.goodreads.com/book/show/14743412-cast-in-sorrow,14743412,       Cast in Sorrow ,Fantasy,Fantasy,480,2013,Fiction,21st century,6
580315,Jennifer Estep ,/author/show/580315.Jennifer_Estep,Unknown,4.14,https://www.goodreads.com/book/show/14058669-deadly-sting,14058669,       Deadly Sting ,Fantasy,Fantasy,369,2013,Fiction,21st century,6
4175419,Darynda Jones ,/author/show/4175419.Darynda_Jones,USA and Canada,4.39,https://www.goodreads.com/book/show/13538992-fourth-grave-beneath-my-feet,13538992,       Fourth Grave Beneath My Feet ,Fantasy,Fantasy,308,2012,Fiction,21st century,6
234115,Faith Hunter ,/author/show/234115.Faith_Hunter,USA and Canada,4.28,https://www.goodreads.com/book/show/15732001-blood-trade,15732001,       Blood Trade ,Fantasy,Fantasy,337,2013,Fiction,21st century,6
3432558,R.J. Scott ,/author/show/3432558.R_J_Scott,Unknown,3.93,https://www.goodreads.com/book/show/17305783-the-heart-of-texas,17305783,       The Heart of Texas ,Romance,Romance,412,2011,Fiction,21st century,11
2839336,Kim Dare ,/author/show/2839336.Kim_Dare,Europe,3.8,https://www.goodreads.com/book/show/26023272-duck,26023272,       Duck! ,Romance,Erotica,255,2010,Fiction,21st century,11
107170,Jo Walton ,/author/show/107170.Jo_Walton,Europe,3.77,https://www.goodreads.com/book/show/22055276-the-just-city,22055276,       The Just City ,Fantasy,Science Fiction,369,2015,Fiction,21st century,6
105839,Marie Brennan ,/author/show/105839.Marie_Brennan,USA and Canada,4.18,https://www.goodreads.com/book/show/21893608-the-voyage-of-the-basilisk,21893608,       The Voyage of the Basilisk ,Fantasy,Fantasy,352,2015,Fiction,21st century,6
8730,Naomi Novik ,/author/show/8730.Naomi_Novik,USA and Canada,4.11,https://www.goodreads.com/book/show/22544764-uprooted,22544764,       Uprooted ,Fantasy,Young Adult,465,2015,Fiction,21st century,6
26897,Anne Bishop ,/author/show/26897.Anne_Bishop,USA and Canada,4.27,https://www.goodreads.com/book/show/21457243-vision-in-silver,21457243,       Vision in Silver ,Fantasy,Fantasy,400,2015,Fiction,21st century,6
7375780,Janet Nissenson ,/author/show/7375780.Janet_Nissenson,USA and Canada,4.02,https://www.goodreads.com/book/show/18757526-serendipity,18757526,       Serendipity ,Romance,Romance,350,2013,Fiction,21st century,11
27847,Lisa Kleypas ,/author/show/27847.Lisa_Kleypas,USA and Canada,4.08,https://www.goodreads.com/book/show/693016.Mine_Till_Midnight,693016,       Mine Till Midnight ,Romance,Romance,376,2007,Fiction,21st century,11
2821144,Ellen Hopkins ,/author/show/2821144.Ellen_Hopkins,USA and Canada,4.16,https://www.goodreads.com/book/show/270730.Crank,270730,       Crank ,Young Adult,Poetry,537,2004,Fiction,21st century,14
