author_average_rating,author_gender,author_genres,author_id,author_name,author_page_url,author_rating_count,author_review_count,birthplace,book_average_rating,book_fullurl,book_id,book_title,genre_1,genre_2,num_ratings,num_reviews,pages,publish_date,score
3.42,female,"historical-fiction,",1605157,Janice Y.K. Lee ,/author/show/1605157.Janice_Y_K_Lee,29267,3988,Asia,3.33,https://www.goodreads.com/book/show/4332082-the-piano-teacher,4332082,       The Piano Teacher ,Historical,Fiction,19244,2774,328,2009,1109
4.11,female,"young-adult,",5228256,Ryan Graudin ,/author/show/5228256.Ryan_Graudin,32286,7472,USA and Canada,4.27,https://www.goodreads.com/book/show/24807186-wolf-by-wolf,24807186,       Wolf by Wolf ,Historical,Young Adult,14234,3249,388,2015,197
3.65,female,"literature-fiction,",26099,Niki Burnham ,/author/show/26099.Niki_Burnham,15707,726,USA and Canada,3.09,https://www.goodreads.com/book/show/13191409-last-stand,13191409,       Last Stand ,Young Adult,Romance,23,5,55,December 1st 2011,1226
4.11,female,"young-adult,",5441556,Chanda Hahn ,/author/show/5441556.Chanda_Hahn,107408,8071,USA and Canada,4.24,https://www.goodreads.com/book/show/18815422-fable,18815422,       Fable ,Fantasy,Young Adult,11723,623,297,August 23rd 2013,571
3.72,female,"science-fiction-fantasy,",4396266,Heather Albano ,/author/show/4396266.Heather_Albano,630,92,Unknown,3.6,https://www.goodreads.com/book/show/32672504-timepiece,32672504,       Timepiece ,Science Fiction,Science Fiction,308,49,268,September 27th 2011,200
3.56,female,"young-adult,",2772067,Eden Maguire ,/author/show/2772067.Eden_Maguire,13183,967,Unknown,3.32,https://www.goodreads.com/book/show/9015663-dark-angel,9015663,       Dark Angel ,Paranormal,Young Adult,1441,109,398,2011,1330
3.94,female,"young-adult,",6562243,J.C. Lillis ,/author/show/6562243.J_C_Lillis,3170,649,Unknown,3.95,https://www.goodreads.com/book/show/16102490-how-to-repair-a-mechanical-heart,16102490,       How to Repair a Mechanical Heart ,Lgbt,Young Adult,2670,473,255,2012,631
3.39,female,"literature-fiction,biographies-memoirs,",58843,A. Manette Ansay ,/author/show/58843.A_Manette_Ansay,31204,1577,USA and Canada,3.13,https://www.goodreads.com/book/show/6270530-good-things-i-wish-you,6270530,       Good Things I Wish You ,Fiction,Historical,809,145,258,January 1st 2009,1443
3.95,female,"comics-graphic-novels,gay-lesbian,historical-fiction,",195779,Fumi Yoshinaga ,/author/show/195779.Fumi_Yoshinaga,15534,1380,Asia,3.94,https://www.goodreads.com/book/show/6218001-oku,6218001,"       Ōoku: The Inner Chambers, Volume 1 ",Sequential Art,Sequential Art,2247,244,203,September 29th 2005,247
3.64,female,"romance,",4831558,Rachael Wade ,/author/show/4831558.Rachael_Wade,9031,1311,Unknown,4.02,https://www.goodreads.com/book/show/17204373-declaration,17204373,       Declaration ,Romance,Contemporary,233,57,191,October 1st 2013,729
3.87,female,"literature-fiction,mystery-thrillers,",1032457,Chancery Stone ,/author/show/1032457.Chancery_Stone,260,68,Europe,3.72,https://www.goodreads.com/book/show/9993725-hope-house,9993725,       Hope House ,Romance,Romance,85,27,928,January 1st 1998,662
4.14,female,"young-adult,",688672,Kathryn Erskine ,/author/show/688672.Kathryn_Erskine,30457,4883,Unknown,4.18,https://www.goodreads.com/book/show/6596547-mockingbird,6596547,       Mockingbird ,Young Adult,Realistic Fiction,26747,4056,235,2010,1526
3.87,female,"science-fiction-fantasy,young-adult,",4766,Andre Norton ,/author/show/4766.Andre_Norton,140029,5241,USA and Canada,3.78,https://www.goodreads.com/book/show/462426.The_Shadow_of_Albion,462426,       The Shadow of Albion ,Fantasy,Science Fiction,420,34,350,April 1999,296
3.63,female,"history,historical-fiction,",16386,Kate Williams ,/author/show/16386.Kate_Williams,8074,1196,Europe,3.87,https://www.goodreads.com/book/show/29123.England_s_Mistress,29123,       England's Mistress: The Infamous Life of Emma Hamilton ,History,Biography,760,92,480,June 2nd 2005,1837
3.78,female,"historical-fiction,",116353,Flora Fraser ,/author/show/116353.Flora_Fraser,2716,186,Europe,3.49,https://www.goodreads.com/book/show/234661.Beloved_Emma,234661,"       Beloved Emma: The Life of Emma, Lady Hamilton ",Biography,History,78,13,432,January 1st 1987,1861
4.0,female,"historical-fiction,mystery-thrillers,",16799,Diana Norman ,/author/show/16799.Diana_Norman,2731,333,Europe,4.01,https://www.goodreads.com/book/show/177289.Taking_Liberties,177289,       Taking Liberties ,Historical,Historical,436,55,448,2003,1876
4.08,female,"historical-fiction,",31464,Judith Pella ,/author/show/31464.Judith_Pella,27228,1118,Unknown,4.27,https://www.goodreads.com/book/show/65962.Somewhere_a_Song,65962,       Somewhere a Song ,Christian Fiction,Historical,539,15,427,2002,798
4.22,female,"science-fiction-fantasy,",5821134,Tonya Cannariato ,/author/show/5821134.Tonya_Cannariato,202,176,USA and Canada,4.12,https://www.goodreads.com/book/show/13611319-dust-to-blood,13611319,       Dust to Blood ,Fantasy,Romance,57,48,242,2012,300
3.95,female,"poetry,literature-fiction,",31845,Marge Piercy ,/author/show/31845.Marge_Piercy,36534,2795,USA and Canada,4.26,https://www.goodreads.com/book/show/862109.Gone_to_Soldiers,862109,       Gone to Soldiers ,Historical,Fiction,3921,314,800,January 1st 1987,807
3.94,female,"literature-fiction,mystery-thrillers,",195727,Norah Lofts ,/author/show/195727.Norah_Lofts,16938,1134,Europe,3.63,https://www.goodreads.com/book/show/688982.Emma_Hamilton,688982,       Emma Hamilton ,Historical,See top shelves…,99,5,192,September 4th 1978,1963
3.56,female,"literature-nonfiction,",6637,Diane Ackerman ,/author/show/6637.Diane_Ackerman,78159,10551,USA and Canada,3.45,https://www.goodreads.com/book/show/32722510-the-zookeeper-s-wife,32722510,       The Zookeeper's Wife ,Nonfiction,History,63165,8852,368,September 17th 2007,804
4.2,female,"christian,religion,",36065,Richard J. Foster ,/author/show/36065.Richard_J_Foster,57486,2462,USA and Canada,4.18,https://www.goodreads.com/book/show/64023.Celebration_of_Discipline,64023,       Celebration of Discipline: The Path to Spiritual Growth ,Christian,Nonfiction,27733,818,256,July 1st 1978,1782
3.96,female,"children-s-books,biographies-memoirs,",1455604,Esther Hautzig ,/author/show/1455604.Esther_Hautzig,4890,504,Europe,3.97,https://www.goodreads.com/book/show/296384.The_Endless_Steppe,296384,       The Endless Steppe: Growing Up in Siberia ,Historical,Young Adult,4641,469,256,1968,828
3.73,female,"science-fiction-fantasy,young-adult,",3119823,Kirsty Eagar ,/author/show/3119823.Kirsty_Eagar,6967,1059,Oceania,3.71,https://www.goodreads.com/book/show/6989576-raw-blue,6989576,       Raw Blue ,Young Adult,Contemporary,3529,377,274,June 28th 2009,2471
4.35,female,"gay-and-lesbian,",5340891,Kichiku Neko ,/author/show/5340891.Kichiku_Neko,4999,548,Asia,3.92,https://www.goodreads.com/book/show/16114592-father-figure,16114592,       Father Figure ,Romance,Dark,583,137,120,,972
4.73,female,"fantasy,",6998426,Elizabeth Alsobrooks ,/author/show/6998426.Elizabeth_Alsobrooks,52,15,USA and Canada,4.77,https://www.goodreads.com/book/show/17620501-illuminati---the-book-of-life,17620501,       Illuminati - The Book of Life ,Suspense,Fantasy,43,10,355,2013,400
3.28,female,"literature-fiction,",727021,Rahna Reiko Rizzuto ,/author/show/727021.Rahna_Reiko_Rizzuto,748,156,USA and Canada,3.17,https://www.goodreads.com/book/show/8465962-hiroshima-in-the-morning,8465962,       Hiroshima in the Morning ,Nonfiction,Autobiography,280,56,336,2010,914
3.52,female,"gay-and-lesbian,",6510612,Marcy Jacks ,/author/show/6510612.Marcy_Jacks,25526,1472,USA and Canada,3.36,https://www.goodreads.com/book/show/19448458-in-love-with-his-alpha-master,19448458,       In Love with His Alpha Master ,Romance,Paranormal,520,33,123,2014,857
3.82,female,"young-adult,",4067029,Valia Lind ,/author/show/4067029.Valia_Lind,404,168,Europe,3.26,https://www.goodreads.com/book/show/8395716-simplicity,8395716,       Simplicity ,Romance,Fiction,69,13,280,December 18th 2010,3370
3.86,female,"nonfiction,",37983,Caroline Moorehead ,/author/show/37983.Caroline_Moorehead,9085,1661,Europe,3.83,https://www.goodreads.com/book/show/11556268-a-train-in-winter,11556268,"       A Train in Winter: An Extraordinary Story of Women, Friendship, and Resistance in Occupied France ",Nonfiction,History,6044,1174,374,2011,944
3.97,female,"children-s-books,biographies-memoirs,",19490,Marie McSwigan ,/author/show/19490.Marie_McSwigan,5377,536,USA and Canada,3.97,https://www.goodreads.com/book/show/34601.Snow_Treasure,34601,       Snow Treasure ,Historical,Childrens,5307,531,208,1942,991
3.81,female,"gay-and-lesbian,",7367271,Lyssa Samuels ,/author/show/7367271.Lyssa_Samuels,1342,112,Unknown,3.54,https://www.goodreads.com/book/show/18735187-king-merek-and-the-mechanic,18735187,       King Merek and the Mechanic ,Romance,Fantasy,300,29,168,2013,1089
4.02,female,"gay-lesbian,",6521302,Lexi Ander ,/author/show/6521302.Lexi_Ander,6616,1112,USA and Canada,4.16,https://www.goodreads.com/book/show/25360163-surrounded-by-crimson,25360163,       Surrounded By Crimson ,Romance,Paranormal,308,44,228,2013,1080
3.75,female,"gay-lesbian,",6445292,Amelia C. Gormley ,/author/show/6445292.Amelia_C_Gormley,6500,1538,USA and Canada,3.88,https://www.goodreads.com/book/show/18460726-strain,18460726,       Strain ,Romance,Erotica,1637,296,375,February 15th 2014,1178
3.71,female,"romance,gay-lesbian,",3149556,Scarlet Hyacinth ,/author/show/3149556.Scarlet_Hyacinth,17372,952,Europe,3.77,https://www.goodreads.com/book/show/16111504-belgian-chocolates-and-incubus-kisses,16111504,       Belgian Chocolates and Incubus Kisses ,Romance,Fantasy,380,23,113,2012,1121
4.46,female,"romance,contemporary,suspense,",13787639,Kris Michaels ,/author/show/13787639.Kris_Michaels,13757,1332,USA and Canada,4.42,https://www.goodreads.com/book/show/28534696-adam,28534696,       Adam ,War,Romance,1426,72,292,2016,559
3.98,female,"m-m-sometimes-m-m-m,thriller-suspense,",6691397,Jack L. Pyke ,/author/show/6691397.Jack_L_Pyke,3651,872,Europe,3.94,https://www.goodreads.com/book/show/16406114-don-t,16406114,       Don't... ,Erotica,Romance,1108,244,354,December 12th 2012,1485
4.0,female,"romance,",6902956,J.C. Emery ,/author/show/6902956.J_C_Emery,21915,2037,USA and Canada,3.84,https://www.goodreads.com/book/show/18462806-ride,18462806,       Ride ,Romance,New Adult,6529,574,346,2013,579
3.93,female,"science-fiction-fantasy,",45816,Storm Constantine ,/author/show/45816.Storm_Constantine,15432,922,Europe,3.94,https://www.goodreads.com/book/show/176711.Wraeththu,176711,       Wraeththu ,Fantasy,Science Fiction,2450,160,800,1993,1343
4.45,female,"spirituality,nonfiction,",94865,Dolores Cannon ,/author/show/94865.Dolores_Cannon,6573,462,USA and Canada,4.58,https://www.goodreads.com/book/show/168766.A_Soul_Remembers_Hiroshima,168766,       A Soul Remembers Hiroshima ,Philosophy,Spirituality,86,8,167,1993,1305
3.85,female,"historical-fiction,",517286,Susan Elia MacNeal ,/author/show/517286.Susan_Elia_MacNeal,62049,7568,USA and Canada,3.68,https://www.goodreads.com/book/show/10161216-mr-churchill-s-secretary,10161216,       Mr. Churchill's Secretary ,Mystery,Historical,18979,2716,358,January 1st 2012,1364
3.98,female,"romance,",515767,Kimberly Knight ,/author/show/515767.Kimberly_Knight,32316,3216,USA and Canada,3.83,https://www.goodreads.com/book/show/41883395-where-i-need-to-be,41883395,       Where I Need to Be ,Romance,New Adult,11489,734,134,2012,4163
3.99,female,"romance,",5240334,Karice Bolton ,/author/show/5240334.Karice_Bolton,28186,2021,Unknown,4.16,https://www.goodreads.com/book/show/18807889-beyond-doubt,18807889,       Beyond Doubt ,Romance,New Adult,1058,43,370,November 23rd 2013,698
3.91,female,"historical-romance,",6485347,Lorna Peel ,/author/show/6485347.Lorna_Peel,262,83,Europe,3.65,https://www.goodreads.com/book/show/23153782-only-you,23153782,       Only You ,Romance,Romance,51,9,205,2014,791
4.0,female,"contemporary,",8030505,Alice  Walsh ,/author/show/8030505.Alice_Walsh,27,16,USA and Canada,4.0,https://www.goodreads.com/book/show/21398183-a-poker-game-of-love,21398183,       A Poker Game of Love ,Romance,Contemporary,27,16,298,,300
3.84,female,"romance,",17293,Susan Donovan ,/author/show/17293.Susan_Donovan,49115,2485,USA and Canada,3.75,https://www.goodreads.com/book/show/8174477-not-that-kind-of-girl,8174477,       Not That Kind of Girl ,Romance,Romance,938,65,338,2010,328
3.88,female,"romance,",6544265,Natasha Anders ,/author/show/6544265.Natasha_Anders,46675,3865,Africa,3.95,https://www.goodreads.com/book/show/16056862-the-unwanted-wife,16056862,       The Unwanted Wife ,Romance,Contemporary,23204,1825,215,2012,864
4.2,female,"philosophy,history,",12806,Hannah Arendt ,/author/show/12806.Hannah_Arendt,42778,2539,Europe,4.07,https://www.goodreads.com/book/show/261071.Letters_1925_1975,261071,"       Letters, 1925-1975 ",Philosophy,Nonfiction,289,48,335,1998,2228
3.53,female,"gay-lesbian,",1690113,Jessica Freely ,/author/show/1690113.Jessica_Freely,3405,546,Asia,3.61,https://www.goodreads.com/book/show/8143995-amaranth-ash,8143995,       Amaranth & Ash ,Romance,Fantasy,446,49,151,2010,2143
3.98,female,"health-mind-body,",657510,Jonathan Chamberlain ,/author/show/657510.Jonathan_Chamberlain,131,36,Unknown,3.93,https://www.goodreads.com/book/show/2847610-king-hui,2847610,       King Hui: The Man Who Owned All the Opium in Hong Kong ,Biography,Travel,44,5,348,December 5th 2007,2367
3.87,female,"biographies-memoirs,",14577,Jen Lancaster ,/author/show/14577.Jen_Lancaster,181277,16563,USA and Canada,3.9,https://www.goodreads.com/book/show/27126.Bitter_Is_the_New_Black,27126,"       Bitter Is the New Black: Confessions of a Condescending, Egomaniacal, Self-Centered Smartass, Or, Why You Should Never Carry A Prada Bag to the Unemployment Office ",Womens Fiction,Nonfiction,44817,4198,400,2006,382
4.42,female,"biographies-memoirs,history,",102203,Corrie ten Boom ,/author/show/102203.Corrie_ten_Boom,244174,9781,Europe,4.41,https://www.goodreads.com/book/show/561909.The_Hiding_Place,561909,       The Hiding Place: The Triumphant True Story of Corrie Ten Boom ,Nonfiction,Biography,218411,8917,242,January 1st 1971,3363
4.02,female,"contemporary,romance,",8343145,Sarah Brocious ,/author/show/8343145.Sarah_Brocious,875,184,USA and Canada,3.87,https://www.goodreads.com/book/show/22605372-more-than-scars,22605372,       More Than Scars ,Romance,Contemporary,598,112,344,2014,1400
4.06,female,"romance,chick-lit,",7267637,Anie Michaels ,/author/show/7267637.Anie_Michaels,13601,1933,USA and Canada,3.96,https://www.goodreads.com/book/show/18489239-never-close-enough,18489239,       Never Close Enough ,Romance,Romance,3776,338,272,2013,1481
4.03,female,"romance,",7065134,Kirsty Dallas ,/author/show/7065134.Kirsty_Dallas,9433,1238,Oceania,4.0,https://www.goodreads.com/book/show/20942570-saving-ella,20942570,       Saving Ella ,Romance,Sociology,2142,180,309,May 23rd 2013,1993
3.76,female,"romance,",1089947,Cara Marsi ,/author/show/1089947.Cara_Marsi,1614,298,USA and Canada,3.63,https://www.goodreads.com/book/show/2449325.Logan_s_Redemption,2449325,       Logan's Redemption ,Romance,Romance,552,78,252,August 2007,2448
3.88,female,"romance,",5041454,Elena Aitken ,/author/show/5041454.Elena_Aitken,20188,2803,Asia,3.69,https://www.goodreads.com/book/show/13060887-unexpected-gifts,13060887,       Unexpected Gifts ,Holiday,Romance,4915,457,136,November 1st 2011,300
4.3,female,"contemporary,",8157754,Christine Ardigo ,/author/show/8157754.Christine_Ardigo,408,105,USA and Canada,4.5,https://www.goodreads.com/book/show/22909540-every-five-years,22909540,       Every Five Years ,Womens Fiction,Romance,108,22,300,August 12th 1900,1291
4.0,female,"literature-fiction,",6331,Anne Perry ,/author/show/6331.Anne_Perry,438996,24544,Europe,3.63,https://www.goodreads.com/book/show/17568759-a-christmas-hope,17568759,       A Christmas Hope ,Mystery,Holiday,1322,242,208,January 1st 2013,347
3.72,female,"contemporary,",6548216,Ros Baxter ,/author/show/6548216.Ros_Baxter,805,201,Oceania,3.15,https://www.goodreads.com/book/show/18747159-white-christmas,18747159,       White Christmas ,Romance,Novella,149,36,29,2013,308
3.64,female,"romance,",121724,Megan Crane ,/author/show/121724.Megan_Crane,21261,3329,Unknown,3.95,https://www.goodreads.com/book/show/23245707-please-me-cowboy,23245707,"       Please Me, Cowboy ",Romance,Contemporary,121,38,100,2014,350
4.08,female,"romance,",125697,C.J. Carmichael ,/author/show/125697.C_J_Carmichael,21895,2407,USA and Canada,4.11,https://www.goodreads.com/book/show/23267279-snowbound-in-montana,23267279,       Snowbound in Montana ,Romance,Holiday,238,75,115,2014,357
3.79,female,"romance,",18175,Laura Florand ,/author/show/18175.Laura_Florand,19889,3457,Unknown,3.7,https://www.goodreads.com/book/show/18269829-snow-kissed,18269829,       Snow-Kissed ,Romance,Romance,590,121,122,2013,371
3.62,female,"romance,",5345100,Kristen James ,/author/show/5345100.Kristen_James,5685,616,USA and Canada,3.19,https://www.goodreads.com/book/show/16155940-a-spy-for-christmas,16155940,       A Spy for Christmas ,Holiday,Romance,227,21,61,2012,381
4.01,female,"romance,",7266412,Amy Matayo ,/author/show/7266412.Amy_Matayo,3974,837,Unknown,4.0,https://www.goodreads.com/book/show/36283867-christmas-at-gate-18,36283867,       Christmas at Gate 18 ,Holiday,Romance,128,49,101,October 2017,400
3.92,female,"romance,",555976,Rebecca Thomas ,/author/show/555976.Rebecca_Thomas,917,386,Unknown,3.9,https://www.goodreads.com/book/show/19283197-the-earl-s-christmas-colt,19283197,       The Earl's Christmas Colt ,Romance,Romance,106,56,70,2013,420
4.06,female,"romance,contemporary,",1191318,M. Malone ,/author/show/1191318.M_Malone,39801,4258,USA and Canada,3.99,https://www.goodreads.com/book/show/18739365-christmas-with-the-alexanders,18739365,       Christmas with the Alexanders ,Romance,Holiday,1916,99,66,2013,445
3.89,female,"romance,",3087787,Erica Ridley ,/author/show/3087787.Erica_Ridley,19516,4478,Unknown,3.83,https://www.goodreads.com/book/show/21774924-midwinter-magic,21774924,       Midwinter Magic ,Romance,Paranormal,58,37,200,November 20th 2013,466
3.9,female,"romance,",6588742,Sugar Jamison ,/author/show/6588742.Sugar_Jamison,6128,1080,USA and Canada,3.9,https://www.goodreads.com/book/show/18111068-have-yourself-a-curvy-little-christmas,18111068,       Have Yourself a Curvy Little Christmas ,Romance,Holiday,515,102,111,2013,476
3.89,female,"new-adult,",7057541,Karli  Perrin ,/author/show/7057541.Karli_Perrin,2232,546,Europe,3.7,https://www.goodreads.com/book/show/18757146-the-gift,18757146,       The Gift ,New Adult,Contemporary,339,97,38,November 29th 2013,468
3.82,female,"romance,",96909,Shiloh Walker ,/author/show/96909.Shiloh_Walker,65365,6842,USA and Canada,3.19,https://www.goodreads.com/book/show/9724029-a-present-for-christmas,9724029,       A Present for Christmas ,Romance,Holiday,336,43,20,2010,475
3.84,female,"romance,",7056501,Kat Latham ,/author/show/7056501.Kat_Latham,7122,1254,USA and Canada,3.72,https://www.goodreads.com/book/show/18680136-mine-under-the-mistletoe,18680136,       Mine Under the Mistletoe ,Contemporary,Romance,137,45,77,January 1st 2013,481
3.84,female,"historical-fiction,",4809447,Soraya M Lane ,/author/show/4809447.Soraya_M_Lane,12102,1409,Oceania,3.63,https://www.goodreads.com/book/show/16054081-the-navy-seal-s-promise,16054081,       The Navy SEAL's Promise ,Romance,Romance,829,71,85,2012,539
3.84,female,"romance,",6995777,Justine Elvira ,/author/show/6995777.Justine_Elvira,11193,1296,Unknown,3.68,https://www.goodreads.com/book/show/27970696-santa-baby-i-want-a-bad-boy-for-christmas,27970696,"       Santa Baby, I Want A Bad Boy For Christmas ",Holiday,Romance,889,129,55,November 2015,580
3.91,female,"romance,",5764273,Danica Winters ,/author/show/5764273.Danica_Winters,1469,577,USA and Canada,3.93,https://www.goodreads.com/book/show/18809602-christmas-romance,18809602,       Christmas Romance: The Best Christmas Short Romances of 2013 ,Romance,Anthologies,102,21,212,November 1st 2013,608
3.8,female,"romance,",68766,Beth Ciotta ,/author/show/68766.Beth_Ciotta,6957,1039,USA and Canada,3.66,https://www.goodreads.com/book/show/18111107-some-kind-of-wonderful,18111107,       Some Kind of Wonderful ,Romance,Contemporary,154,34,83,2013,613
3.86,female,"romance,",6572063,Dani Collins ,/author/show/6572063.Dani_Collins,12230,2121,USA and Canada,3.79,https://www.goodreads.com/book/show/31345078-blame-the-mistletoe,31345078,       Blame the Mistletoe ,Romance,Holiday,1240,151,205,2014,927
3.75,female,"romance,",4070864,Elizabeth Essex ,/author/show/4070864.Elizabeth_Essex,5928,1177,Unknown,3.71,https://www.goodreads.com/book/show/18111165-the-scandal-before-christmas,18111165,       The Scandal Before Christmas ,Romance,Romance,377,64,139,2013,1393
3.91,female,"romance,",7021239,Jennifer Gracen ,/author/show/7021239.Jennifer_Gracen,4422,810,USA and Canada,3.77,https://www.goodreads.com/book/show/23545719-all-i-want-for-christmas,23545719,       All I Want for Christmas ,Holiday,Romance,946,146,160,2014,1719
3.98,female,"romance,",6861666,Jeannie Moon ,/author/show/6861666.Jeannie_Moon,6630,1246,Unknown,3.85,https://www.goodreads.com/book/show/23433943-this-christmas,23433943,       This Christmas ,Holiday,Romance,1147,168,125,November 9th 2014,2323
3.77,female,"contemporary,",5085491,Steena Holmes ,/author/show/5085491.Steena_Holmes,33856,3486,Unknown,3.84,https://www.goodreads.com/book/show/19028350-halfway-to-nowhere,19028350,       Halfway to Nowhere ,Holiday,Womens Fiction,562,57,137,2013,3214
4.09,female,"romance,",5823760,Sharon Struth ,/author/show/5823760.Sharon_Struth,763,286,USA and Canada,3.98,https://www.goodreads.com/book/show/25733835-twelve-nights,25733835,       Twelve Nights ,Romance,Holiday,129,33,119,2015,4094
3.75,female,"romance,",18213,Katherine Garbera ,/author/show/18213.Katherine_Garbera,14182,2016,USA and Canada,3.76,https://www.goodreads.com/book/show/18743153-a-cowboy-for-christmas,18743153,       A Cowboy For Christmas ,Holiday,Romance,556,97,122,2013,3091
3.94,female,"romance,",6546176,Laurie Roma ,/author/show/6546176.Laurie_Roma,14837,999,Asia,3.72,https://www.goodreads.com/book/show/19546477-3013,19546477,       3013: Mated ,Erotica,Science Fiction,2247,146,169,December 17th 2013,1146
3.98,female,"romance,",6553256,K.I. Lynn ,/author/show/6553256.K_I_Lynn,35946,4721,USA and Canada,3.95,https://www.goodreads.com/book/show/20486626-breach,20486626,       Breach ,Romance,Adult Fiction,8358,990,270,April 21st 2013,4102
3.78,female,"erotica,",3414533,Cara McKenna ,/author/show/3414533.Cara_McKenna,35221,5330,USA and Canada,3.88,https://www.goodreads.com/book/show/16104369-after-hours,16104369,       After Hours ,Romance,Adult Fiction,5484,678,281,2013,1469
3.88,female,"mystery-thrillers,children-s-books,",123108,Lea Wait ,/author/show/123108.Lea_Wait,6664,1221,USA and Canada,3.74,https://www.goodreads.com/book/show/21813210-shadows-on-a-maine-christmas,21813210,       Shadows on a Maine Christmas ,Mystery,Holiday,182,36,217,August 26th 2014,295
3.77,female,"romance,science-fiction-fantasy,",226035,C.T. Adams ,/author/show/226035.C_T_Adams,17317,1068,USA and Canada,3.75,https://www.goodreads.com/book/show/612422.Hunter_s_Moon,612422,       Hunter's Moon ,Fantasy,Romance,1925,106,336,2004,185
3.84,female,"science-fiction-fantasy,",3369676,Jesse Petersen ,/author/show/3369676.Jesse_Petersen,12897,1692,USA and Canada,4.06,https://www.goodreads.com/book/show/9421748-eat-slay-love,9421748,       Eat Slay Love ,Horror,Horror,2376,194,261,2011,498
3.7,female,"gay-and-lesbian,",6613775,Piper Kay ,/author/show/6613775.Piper_Kay,2838,568,USA and Canada,4.05,https://www.goodreads.com/book/show/21841075-payce-s-passion,21841075,       Payce's Passion ,Romance,See top shelves…,337,60,262,2014,2189
3.53,female,"gay-lesbian,",4141543,S.L. Armstrong ,/author/show/4141543.S_L_Armstrong,3702,747,USA and Canada,3.74,https://www.goodreads.com/book/show/2587466-morningstar,2587466,       Morningstar ,Romance,Fantasy,50,7,92,April 1st 2007,747
4.37,female,"romance,",12397100,Wren Michaels ,/author/show/12397100.Wren_Michaels,764,209,USA and Canada,4.17,https://www.goodreads.com/book/show/25913294-vexed,25913294,       Vexed ,Fantasy,Romance,64,23,307,2015,200
4.06,female,"science-fiction-fantasy,horror,",4867010,Alex Owens ,/author/show/4867010.Alex_Owens,1202,356,USA and Canada,3.65,https://www.goodreads.com/book/show/13637157-kill-me,13637157,       Kill Me ,Fantasy,Paranormal,196,30,260,April 13th 2012,200
3.49,female,"erotica,",2965405,Lizzie Lynn Lee ,/author/show/2965405.Lizzie_Lynn_Lee,8166,1097,Unknown,2.78,https://www.goodreads.com/book/show/8881278-hot-blooded,8881278,       Hot Blooded ,Erotica,Romance,51,7,54,,805
3.92,female,"science-fiction-fantasy,",5046525,Suzanne  Johnson ,/author/show/5046525.Suzanne_Johnson,6527,1156,USA and Canada,3.68,https://www.goodreads.com/book/show/12009478-royal-street,12009478,       Royal Street ,Fantasy,Fantasy,2469,452,336,2012,256
3.65,female,"gay-lesbian,",1276146,Clare London ,/author/show/1276146.Clare_London,11484,2343,Europe,3.47,https://www.goodreads.com/book/show/6542089-footprints,6542089,       Footprints ,Romance,Romance,118,10,55,June 1st 2009,862
3.67,female,"romance,",2856938,Jambrea Jo Jones ,/author/show/2856938.Jambrea_Jo_Jones,3933,614,USA and Canada,3.19,https://www.goodreads.com/book/show/9688317-once-upon-a-dragon,9688317,       Once Upon a Dragon ,Romance,Fantasy,182,26,20,,893
3.87,female,"science-fiction-fantasy,",1967,Tanya Huff ,/author/show/1967.Tanya_Huff,161349,8460,USA and Canada,3.74,https://www.goodreads.com/book/show/317121.Blood_Price,317121,       Blood Price ,Fantasy,Fantasy,9267,486,336,1991,367
3.94,female,"dark-fantasy,",4755913,Tamara Rose Blodgett ,/author/show/4755913.Tamara_Rose_Blodgett,17802,1596,USA and Canada,4.12,https://www.goodreads.com/book/show/36463285-death-speaks,36463285,       Death Speaks ,Fantasy,Young Adult,673,52,348,August 22nd 2011,380
3.78,female,"science-fiction-fantasy,",168090,Laura Anne Gilman ,/author/show/168090.Laura_Anne_Gilman,36830,2873,USA and Canada,3.62,https://www.goodreads.com/book/show/7303068-hard-magic,7303068,       Hard Magic ,Fantasy,Fantasy,2583,227,329,January 1st 2010,437
4.0,female,"fantasy,",7352038,H.D.  Smith ,/author/show/7352038.H_D_Smith,1594,217,USA and Canada,3.85,https://www.goodreads.com/book/show/34229458-dark-hope,34229458,       Dark Hope ,Fantasy,Fantasy,776,92,269,March 2nd 2014,500
3.76,female,"romance,",1978003,Ava March ,/author/show/1978003.Ava_March,19803,2596,USA and Canada,3.89,https://www.goodreads.com/book/show/34253282-bound-to-him,34253282,       Bound to Him ,Romance,Historical,1404,126,99,2009,1292
4.09,female,"romance,",7060507,L.J.  Baker ,/author/show/7060507.L_J_Baker,1616,194,USA and Canada,3.84,https://www.goodreads.com/book/show/20582519-save-me,20582519,       Save Me ,Horror,Apocalyptic,517,67,308,May 16th 2013,478
3.57,female,"gay-lesbian,",2979761,Clancy Nacht ,/author/show/2979761.Clancy_Nacht,3648,687,USA and Canada,3.6,https://www.goodreads.com/book/show/40090262-black-gold,40090262,       Black Gold ,Romance,Contemporary,763,101,154,2010,1337
4.11,female,"romance,",9815997,B.B. Reid ,/author/show/9815997.B_B_Reid,45065,4855,USA and Canada,3.98,https://www.goodreads.com/book/show/24935412-fear-me,24935412,       Fear Me ,Dark,Romance,14157,1477,384,January 26th 2015,1440
3.87,female,"science-fiction-fantasy,",2895111,Nicole Peeler ,/author/show/2895111.Nicole_Peeler,29758,2510,USA and Canada,3.65,https://www.goodreads.com/book/show/6389874-tempest-rising,6389874,       Tempest Rising ,Fantasy,Fantasy,8424,758,357,October 27th 2009,988
